date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:40:26	191832/191832	---M--	200	added ('OK')	application/octet-stream	etag:%2263745c06-2ed58%22	https://htmldemo.net/sharma/sharma/assets/fonts/fa-solid-900.ttf	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/fonts/fa-solid-900.ttf	(from https://htmldemo.net/sharma/sharma/assets/css/vendor/font-awesome.min.css)
14:40:27	21736/21736	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2263745c15-54e8%22	https://htmldemo.net/sharma/sharma/assets/fonts/plaza-icon.eot?uto3fr	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/fonts/plaza-icondeee.eot	(from https://htmldemo.net/sharma/sharma/assets/css/vendor/plaza-icon.css)
14:40:27	21568/21568	---M--	200	added ('OK')	application/octet-stream	etag:%2263745c17-5440%22	https://htmldemo.net/sharma/sharma/assets/fonts/plaza-icon.ttf?uto3fr	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/fonts/plaza-icondeee.ttf	(from https://htmldemo.net/sharma/sharma/assets/css/vendor/plaza-icon.css)
14:40:27	839388/839388	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263745c06-ccedc%22	https://htmldemo.net/sharma/sharma/assets/fonts/fa-solid-900.svg	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/fonts/fa-solid-900.svg	(from https://htmldemo.net/sharma/sharma/assets/css/vendor/font-awesome.min.css)
14:40:28	21644/21644	---M--	200	added ('OK')	font/woff	etag:%2263745c18-548c%22	https://htmldemo.net/sharma/sharma/assets/fonts/plaza-icon.woff?uto3fr	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/fonts/plaza-icondeee.woff	(from https://htmldemo.net/sharma/sharma/assets/css/vendor/plaza-icon.css)
14:40:28	72485/72485	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263745c16-11b25%22	https://htmldemo.net/sharma/sharma/assets/fonts/plaza-icon.svg?uto3fr	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/fonts/plaza-icondeee.svg	(from https://htmldemo.net/sharma/sharma/assets/css/vendor/plaza-icon.css)
14:40:28	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Mar%202024%2007:40:36%20GMT	https://htmldemo.net/sharma/sharma/assets/css/plugins/images/ui-icons_444444_256x240.png	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/css/plugins/images/ui-icons_444444_256x240.png	(from https://htmldemo.net/sharma/sharma/assets/css/plugins/jquery-ui.min.css)
14:40:29	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Mar%202024%2007:40:37%20GMT	https://htmldemo.net/sharma/sharma/assets/css/plugins/images/ui-icons_555555_256x240.png	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/css/plugins/images/ui-icons_555555_256x240.png	(from https://htmldemo.net/sharma/sharma/assets/css/plugins/jquery-ui.min.css)
14:40:29	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Mar%202024%2007:40:37%20GMT	https://htmldemo.net/sharma/sharma/assets/css/plugins/images/ui-icons_ffffff_256x240.png	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/css/plugins/images/ui-icons_ffffff_256x240.png	(from https://htmldemo.net/sharma/sharma/assets/css/plugins/jquery-ui.min.css)
14:40:30	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Mar%202024%2007:40:38%20GMT	https://htmldemo.net/sharma/sharma/assets/css/plugins/images/ui-icons_777620_256x240.png	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/css/plugins/images/ui-icons_777620_256x240.png	(from https://htmldemo.net/sharma/sharma/assets/css/plugins/jquery-ui.min.css)
14:40:30	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Mar%202024%2007:40:38%20GMT	https://htmldemo.net/sharma/sharma/assets/css/plugins/images/ui-icons_cc0000_256x240.png	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/css/plugins/images/ui-icons_cc0000_256x240.png	(from https://htmldemo.net/sharma/sharma/assets/css/plugins/jquery-ui.min.css)
14:40:30	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Mar%202024%2007:40:38%20GMT	https://htmldemo.net/sharma/sharma/assets/css/plugins/images/ui-icons_777777_256x240.png	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/css/plugins/images/ui-icons_777777_256x240.png	(from https://htmldemo.net/sharma/sharma/assets/css/plugins/jquery-ui.min.css)
14:40:31	1150/1150	---MC-	200	added ('OK')	image/png	date:Fri,%2022%20Mar%202024%2007:40:39%20GMT	https://htmldemo.net/sharma/sharma/assets/images/icons/icon_header_phone.png	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/icons/icon_header_phone.png	(from https://htmldemo.net/sharma/sharma/assets/css/style.css)
14:40:32	136/136	---MC-	200	added ('OK')	image/png	date:Fri,%2022%20Mar%202024%2007:40:39%20GMT	https://htmldemo.net/sharma/sharma/assets/images/icons/bkg_grid.png	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/icons/bkg_grid.png	(from https://htmldemo.net/sharma/sharma/assets/css/style.css)
14:40:32	136/136	---MC-	200	added ('OK')	image/png	date:Fri,%2022%20Mar%202024%2007:40:40%20GMT	https://htmldemo.net/sharma/sharma/assets/images/icons/bkg_grid_hover.png	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/icons/bkg_grid_hover.png	(from https://htmldemo.net/sharma/sharma/assets/css/style.css)
14:40:33	136/136	---MC-	200	added ('OK')	image/png	date:Fri,%2022%20Mar%202024%2007:40:40%20GMT	https://htmldemo.net/sharma/sharma/assets/images/icons/bkg_grid4.png	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/icons/bkg_grid4.png	(from https://htmldemo.net/sharma/sharma/assets/css/style.css)
14:40:33	1035/1035	---MC-	200	added ('OK')	image/png	date:Fri,%2022%20Mar%202024%2007:40:41%20GMT	https://htmldemo.net/sharma/sharma/assets/images/icons/bkg_grid4_hover.png	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/icons/bkg_grid4_hover.png	(from https://htmldemo.net/sharma/sharma/assets/css/style.css)
14:40:33	106/106	---MC-	200	added ('OK')	image/png	date:Fri,%2022%20Mar%202024%2007:40:41%20GMT	https://htmldemo.net/sharma/sharma/assets/images/icons/bkg_list.png	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/icons/bkg_list.png	(from https://htmldemo.net/sharma/sharma/assets/css/style.css)
14:40:34	960/960	---MC-	200	added ('OK')	image/png	date:Fri,%2022%20Mar%202024%2007:40:42%20GMT	https://htmldemo.net/sharma/sharma/assets/images/icons/bkg_list_hover.png	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/icons/bkg_list_hover.png	(from https://htmldemo.net/sharma/sharma/assets/css/style.css)
14:40:34	499/499	---MC-	200	added ('OK')	image/png	date:Fri,%2022%20Mar%202024%2007:40:42%20GMT	https://htmldemo.net/sharma/sharma/assets/images/blog-image/bkg_date_blog.png	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/blog-image/bkg_date_blog.png	(from https://htmldemo.net/sharma/sharma/assets/css/style.css)
14:40:35	377/377	---MC-	200	added ('OK')	image/png	date:Fri,%2022%20Mar%202024%2007:40:42%20GMT	https://htmldemo.net/sharma/sharma/assets/images/testimonial-image/icon_ttm.png	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/testimonial-image/icon_ttm.png	(from https://htmldemo.net/sharma/sharma/assets/css/style.css)
14:40:35	345/345	---MC-	200	added ('OK')	image/png	date:Fri,%2022%20Mar%202024%2007:40:43%20GMT	https://htmldemo.net/sharma/sharma/assets/images/testimonial-image/icon_ttm-2.png	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/testimonial-image/icon_ttm-2.png	(from https://htmldemo.net/sharma/sharma/assets/css/style.css)
14:40:36	31316/31316	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2007:40:43%20GMT	https://htmldemo.net/sharma/sharma/assets/images/subscrib-bg/bkg_newsletter.jpg	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/subscrib-bg/bkg_newsletter.jpg	(from https://htmldemo.net/sharma/sharma/assets/css/style.css)
14:40:36	8346/8346	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2007:40:44%20GMT	https://htmldemo.net/sharma/sharma/assets/images/subscrib-bg/bkg_newsletter1.jpg	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/subscrib-bg/bkg_newsletter1.jpg	(from https://htmldemo.net/sharma/sharma/assets/css/style.css)
14:40:37	288385/288385	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2007:40:44%20GMT	https://htmldemo.net/sharma/sharma/assets/images/coming-soon-bg/coming-soon.jpg	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/coming-soon-bg/coming-soon.jpg	(from https://htmldemo.net/sharma/sharma/assets/css/style.css)
14:40:37	1943/1943	---MC-	200	added ('OK')	image/png	date:Fri,%2022%20Mar%202024%2007:40:45%20GMT	https://htmldemo.net/sharma/sharma/assets/images/icons/static-icons-1.png	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/icons/static-icons-1.png	(from https://htmldemo.net/sharma/sharma/index.html)
14:40:37	1789/1789	---MC-	200	added ('OK')	image/png	date:Fri,%2022%20Mar%202024%2007:40:45%20GMT	https://htmldemo.net/sharma/sharma/assets/images/icons/static-icons-2.png	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/icons/static-icons-2.png	(from https://htmldemo.net/sharma/sharma/index.html)
14:40:38	1440/1440	---MC-	200	added ('OK')	image/png	date:Fri,%2022%20Mar%202024%2007:40:46%20GMT	https://htmldemo.net/sharma/sharma/assets/images/icons/static-icons-3.png	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/icons/static-icons-3.png	(from https://htmldemo.net/sharma/sharma/index.html)
14:40:38	1570/1570	---MC-	200	added ('OK')	image/png	date:Fri,%2022%20Mar%202024%2007:40:46%20GMT	https://htmldemo.net/sharma/sharma/assets/images/icons/static-icons-4.png	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/icons/static-icons-4.png	(from https://htmldemo.net/sharma/sharma/index.html)
14:40:39	22257/22257	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2007:40:47%20GMT	https://htmldemo.net/sharma/sharma/assets/images/banner-image/1.jpg	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/banner-image/1.jpg	(from https://htmldemo.net/sharma/sharma/index.html)
14:40:39	19290/19290	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2007:40:47%20GMT	https://htmldemo.net/sharma/sharma/assets/images/banner-image/2.jpg	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/banner-image/2.jpg	(from https://htmldemo.net/sharma/sharma/index.html)
14:40:40	22616/22616	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2007:40:47%20GMT	https://htmldemo.net/sharma/sharma/assets/images/banner-image/3.jpg	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/banner-image/3.jpg	(from https://htmldemo.net/sharma/sharma/index.html)
14:40:41	13565/13565	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2007:40:48%20GMT	https://htmldemo.net/sharma/sharma/assets/images/banner-image/4.jpg	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/banner-image/4.jpg	(from https://htmldemo.net/sharma/sharma/index.html)
14:40:41	19155/19155	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2007:40:49%20GMT	https://htmldemo.net/sharma/sharma/assets/images/banner-image/5.jpg	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/banner-image/5.jpg	(from https://htmldemo.net/sharma/sharma/index.html)
14:40:42	9293/9293	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2007:40:50%20GMT	https://htmldemo.net/sharma/sharma/assets/images/banner-image/6.jpg	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/banner-image/6.jpg	(from https://htmldemo.net/sharma/sharma/index-2.html)
14:40:42	12591/12591	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2007:40:50%20GMT	https://htmldemo.net/sharma/sharma/assets/images/banner-image/7.jpg	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/banner-image/7.jpg	(from https://htmldemo.net/sharma/sharma/index-2.html)
14:40:43	465/465	---MC-	200	added ('OK')	image/png	date:Fri,%2022%20Mar%202024%2007:40:51%20GMT	https://htmldemo.net/sharma/sharma/assets/images/icons/static-icons-5.png	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/icons/static-icons-5.png	(from https://htmldemo.net/sharma/sharma/index-2.html)
14:40:43	431/431	---MC-	200	added ('OK')	image/png	date:Fri,%2022%20Mar%202024%2007:40:51%20GMT	https://htmldemo.net/sharma/sharma/assets/images/icons/static-icons-6.png	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/icons/static-icons-6.png	(from https://htmldemo.net/sharma/sharma/index-2.html)
14:40:44	352/352	---MC-	200	added ('OK')	image/png	date:Fri,%2022%20Mar%202024%2007:40:52%20GMT	https://htmldemo.net/sharma/sharma/assets/images/icons/static-icons-7.png	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/icons/static-icons-7.png	(from https://htmldemo.net/sharma/sharma/index-2.html)
14:40:44	329/329	---MC-	200	added ('OK')	image/png	date:Fri,%2022%20Mar%202024%2007:40:52%20GMT	https://htmldemo.net/sharma/sharma/assets/images/icons/static-icons-8.png	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/icons/static-icons-8.png	(from https://htmldemo.net/sharma/sharma/index-2.html)
14:40:45	19470/19470	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2007:40:52%20GMT	https://htmldemo.net/sharma/sharma/assets/images/banner-image/8.jpg	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/banner-image/8.jpg	(from https://htmldemo.net/sharma/sharma/index-2.html)
14:40:45	13737/13737	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2007:40:53%20GMT	https://htmldemo.net/sharma/sharma/assets/images/banner-image/9.jpg	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/banner-image/9.jpg	(from https://htmldemo.net/sharma/sharma/index-2.html)
14:40:45	8046/8046	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2007:40:53%20GMT	https://htmldemo.net/sharma/sharma/assets/images/category-image/1.jpg	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/category-image/1.jpg	(from https://htmldemo.net/sharma/sharma/index-2.html)
14:40:46	10893/10893	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2007:40:54%20GMT	https://htmldemo.net/sharma/sharma/assets/images/category-image/2.jpg	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/category-image/2.jpg	(from https://htmldemo.net/sharma/sharma/index-2.html)
14:40:46	5551/5551	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2007:40:54%20GMT	https://htmldemo.net/sharma/sharma/assets/images/category-image/3.jpg	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/category-image/3.jpg	(from https://htmldemo.net/sharma/sharma/index-2.html)
14:40:46	9586/9586	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2007:40:54%20GMT	https://htmldemo.net/sharma/sharma/assets/images/category-image/4.jpg	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/category-image/4.jpg	(from https://htmldemo.net/sharma/sharma/index-2.html)
14:40:47	9277/9277	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2007:40:55%20GMT	https://htmldemo.net/sharma/sharma/assets/images/category-image/5.jpg	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/category-image/5.jpg	(from https://htmldemo.net/sharma/sharma/index-2.html)
14:40:47	9097/9097	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2007:40:55%20GMT	https://htmldemo.net/sharma/sharma/assets/images/category-image/6.jpg	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/category-image/6.jpg	(from https://htmldemo.net/sharma/sharma/index-2.html)
14:40:48	9077/9077	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2007:40:55%20GMT	https://htmldemo.net/sharma/sharma/assets/images/category-image/7.jpg	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/category-image/7.jpg	(from https://htmldemo.net/sharma/sharma/index-2.html)
14:40:48	9110/9110	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2007:40:56%20GMT	https://htmldemo.net/sharma/sharma/assets/images/category-image/8.jpg	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/category-image/8.jpg	(from https://htmldemo.net/sharma/sharma/index-2.html)
14:40:49	9310/9310	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2007:40:56%20GMT	https://htmldemo.net/sharma/sharma/assets/images/banner-image/15.jpg	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/banner-image/15.jpg	(from https://htmldemo.net/sharma/sharma/index-4.html)
14:40:49	11706/11706	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2007:40:57%20GMT	https://htmldemo.net/sharma/sharma/assets/images/banner-image/16.jpg	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/banner-image/16.jpg	(from https://htmldemo.net/sharma/sharma/index-4.html)
14:40:50	13586/13586	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2007:40:57%20GMT	https://htmldemo.net/sharma/sharma/assets/images/banner-image/17.jpg	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/banner-image/17.jpg	(from https://htmldemo.net/sharma/sharma/index-4.html)
14:40:51	16858/16858	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2007:40:58%20GMT	https://htmldemo.net/sharma/sharma/assets/images/banner-image/18.jpg	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/banner-image/18.jpg	(from https://htmldemo.net/sharma/sharma/index-4.html)
14:40:51	33364/33364	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2007:40:59%20GMT	https://htmldemo.net/sharma/sharma/assets/images/banner-image/19.jpg	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/banner-image/19.jpg	(from https://htmldemo.net/sharma/sharma/shop-left-sidebar.html)
14:40:52	1949/1949	---MC-	200	added ('OK')	image/png	date:Fri,%2022%20Mar%202024%2007:41:00%20GMT	https://htmldemo.net/sharma/sharma/assets/images/icons/policy.png	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/icons/policy.png	(from https://htmldemo.net/sharma/sharma/single-product.html)
14:40:52	1003/1003	---MC-	200	added ('OK')	image/png	date:Fri,%2022%20Mar%202024%2007:41:00%20GMT	https://htmldemo.net/sharma/sharma/assets/images/icons/policy-2.png	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/icons/policy-2.png	(from https://htmldemo.net/sharma/sharma/single-product.html)
14:40:53	1845/1845	---MC-	200	added ('OK')	image/png	date:Fri,%2022%20Mar%202024%2007:41:01%20GMT	https://htmldemo.net/sharma/sharma/assets/images/icons/policy-3.png	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/icons/policy-3.png	(from https://htmldemo.net/sharma/sharma/single-product.html)
14:40:53	7845/7845	---MC-	200	added ('OK')	image/png	date:Fri,%2022%20Mar%202024%2007:41:01%20GMT	https://htmldemo.net/sharma/sharma/assets/images/review-image/1.png	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/review-image/1.png	(from https://htmldemo.net/sharma/sharma/single-product.html)
14:40:54	8633/8633	---MC-	200	added ('OK')	image/png	date:Fri,%2022%20Mar%202024%2007:41:01%20GMT	https://htmldemo.net/sharma/sharma/assets/images/review-image/2.png	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/review-image/2.png	(from https://htmldemo.net/sharma/sharma/single-product.html)
14:40:55	36357/36357	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2007:41:03%20GMT	https://htmldemo.net/sharma/sharma/assets/images/slider-image/sample-6.jpg	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/images/slider-image/sample-6.jpg	(from https://htmldemo.net/sharma/sharma/about.html)
14:40:58	14995/14995	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263745cd0-3a93%22	https://htmldemo.net/sharma/sharma/assets/js/plugins/ripples.js	D:/TaiLieuHocTap/themeDemo/htmldemo.net/sharma/sharma/assets/js/plugins/ripples.js	(from https://htmldemo.net/sharma/sharma/coming-soon.html)
